riboseq_counts rnaseq_counts cds_length total_mapped_riboseq total_mapped_rnaseq rpkm_riboseq rpkm_rnaseq te ensembl_tx_id entrez external_gene_id transcript_biotype
ENST00000456209.2 218 2732 842 20201281 1099616604 12.8163834471897 2.95071534036944 4.34348351799501 ENST00000456209 351 APP protein_coding
ENST00000541549.1 1063 13337 4047 20201281 1099616604 13.0023289863296 2.99697870992911 4.33847892988107 ENST00000541549 8661 EIF3A protein_coding
ENST00000534907.1 141 1770 591 20201281 1099616604 11.8100768066662 2.72360734366286 4.33618922130797 ENST00000534907 1809 DPYSL3 protein_coding
ENST00000440682.1 152 1920 329 20201281 1099616604 22.8701377416291 5.30718274002907 4.30928024564383 ENST00000440682 50717 DCAF8 protein_coding
ENST00000228641.3 1180 14952 729 20201281 1099616604 80.1263886547475 18.6522175012952 4.29581033189129 ENST00000228641 4618 MYF6 protein_coding
ENST00000544287.1 420 5338 1113 20201281 1099616604 18.6799287909533 4.36156266022973 4.28285232751176 ENST00000544287 2997 GYS1 protein_coding
ENST00000430117.2 577 7339 1821 20201281 1099616604 15.6850879285047 3.66509851743122 4.27958153209427 ENST00000430117 57658 CALCOCO1 protein_coding
ENST00000548263.1 590 7526 1902 20201281 1099616604 15.3554514535518 3.59842464406434 4.26727053431029 ENST00000548263 57658 CALCOCO1 protein_coding
ENST00000472047.1 465 5936 452 20201281 1099616604 50.9255359571951 11.943020244565 4.26404166738058 ENST00000472047 7360 UGP2 protein_coding
ENST00000469257.1 130 1662 342 20201281 1099616604 18.8164779780217 4.41940318573711 4.25769661359451 ENST00000469257 10209 EIF1 protein_coding
ENST00000369144.3 1064 13603 4149 20201281 1099616604 12.6946076690701 2.98160408147426 4.25764364489106 ENST00000369144 8661 EIF3A protein_coding
ENST00000407642.2 146 1880 318 20201281 1099616604 22.7272466956598 5.37637360515392 4.227244675458 ENST00000407642 50717 DCAF8 protein_coding
ENST00000372873.4 511 6607 2262 20201281 1099616604 11.1827699258485 2.65625898991246 4.2099697237042 ENST00000372873 79933 SYNPO2L protein_coding
ENST00000440109.1 74 957 175 20201281 1099616604 20.9321944908911 4.97316192632849 4.20903135690669 ENST00000440109 10494 STK25 protein_coding
ENST00000602021.1 341 4410 342 20201281 1099616604 49.3570691577338 11.7265752401328 4.20899266384403 ENST00000602021 NA ECH1 protein_coding
ENST00000443580.1 353 4568 890 20201281 1099616604 19.633864480334 4.66761255786105 4.20640407423432 ENST00000443580 6566 SLC16A1 protein_coding
ENST00000448850.1 317 4105 1456 20201281 1099616604 10.7775234758519 2.56395558380285 4.20347510851442 ENST00000448850 351 APP protein_coding
ENST00000568715.1 97 1258 355 20201281 1099616604 13.5258470301818 3.22263410623344 4.19714016059695 ENST00000568715 4313 MMP2 protein_coding
ENST00000552989.1 237 3080 180 20201281 1099616604 65.1773848731012 15.5609792075412 4.18851436042756 ENST00000552989 5213 PFKM nonsense_mediated_decay
ENST00000579546.1 1112 14456 582 20201281 1099616604 94.5807803456721 22.5883165843034 4.18715489455271 ENST00000579546 37 ACADVL protein_coding
ENST00000247207.6 1 13 1920 20201281 1099616604 0.025782193383347 0.00615744915882821 4.18715489455271 ENST00000247207 3306 HSPA2 protein_coding
ENST00000394709.1 1 13 1920 20201281 1099616604 0.025782193383347 0.00615744915882821 4.18715489455271 ENST00000394709 3306 HSPA2 protein_coding
ENST00000569337.1 1 13 189 20201281 1099616604 0.26191434548162 0.0625518644706358 4.18715489455271 ENST00000569337 197131 UBR1 nonsense_mediated_decay
ENST00000584985.1 91 1185 1356 20201281 1099616604 3.32202420939409 0.794725909131265 4.18008796646064 ENST00000584985 7067 THRA protein_coding
ENST00000356245.3 496 6466 1401 20201281 1099616604 17.5252665259308 4.19716725531696 4.17549872565355 ENST00000356245 10146 G3BP1 protein_coding
ENST00000394123.3 496 6466 1401 20201281 1099616604 17.5252665259308 4.19716725531696 4.17549872565355 ENST00000394123 10146 G3BP1 protein_coding
ENST00000360718.5 3235 42260 1071 20201281 1099616604 149.522277817596 35.8838252379512 4.16684332916266 ENST00000360718 8878 SQSTM1 protein_coding
ENST00000376929.3 3235 42260 1071 20201281 1099616604 149.522277817596 35.8838252379512 4.16684332916266 ENST00000376929 8878 SQSTM1 protein_coding
ENST00000402874.3 3235 42260 1071 20201281 1099616604 149.522277817596 35.8838252379512 4.16684332916266 ENST00000402874 8878 SQSTM1 protein_coding
ENST00000540504.2 59 771 353 20201281 1099616604 8.2736738426786 1.98627045953292 4.16543165255762 ENST00000540504 5709 PSMD3 protein_coding
ENST00000435225.1 73 957 146 20201281 1099616604 24.7509056480131 5.96098176101017 4.15215255478633 ENST00000435225 10494 STK25 protein_coding
ENST00000434695.2 8 105 391 20201281 1099616604 1.01282478355041 0.244214391190196 4.1472772288903 ENST00000434695 22982 DIP2C protein_coding
ENST00000591776.1 130 1709 366 20201281 1099616604 17.5826105696268 4.24638814121056 4.1406037283757 ENST00000591776 10209 EIF1 protein_coding
ENST00000434927.1 71 934 581 20201281 1099616604 6.04927470226827 1.4619396832442 4.13784150714363 ENST00000434927 9584 RBM39 protein_coding
ENST00000545942.1 87 1158 1062 20201281 1099616604 4.05523312877051 0.991614237416507 4.08952693069008 ENST00000545942 1108 CHD4 protein_coding
ENST00000558347.1 9186 122385 474 20201281 1099616604 959.332570812863 234.805660074996 4.0856449989598 ENST00000558347 7168 TPM1 nonsense_mediated_decay
ENST00000285381.2 22324 297586 783 20201281 1099616604 1411.33899792144 345.628419051752 4.08339974413423 ENST00000285381 761 CA3 protein_coding
ENST00000602229.1 20 267 301 20201281 1099616604 3.28915689674593 0.806684062556017 4.07737929806631 ENST00000602229 718 C3 protein_coding
ENST00000546246.2 608 8129 537 20201281 1099616604 56.0467435157988 13.7664369126572 4.07125996882084 ENST00000546246 246329 STAC3 protein_coding
ENST00000478274.2 59 790 421 20201281 1099616604 6.9373084714146 1.70648983813459 4.06525038496446 ENST00000478274 6342 SCP2 protein_coding
ENST00000438981.1 81 1085 723 20201281 1099616604 5.54584607880792 1.36474072642525 4.06366276863042 ENST00000438981 2335 FN1 protein_coding
ENST00000562132.1 585 7874 533 20201281 1099616604 54.3312563005166 13.4346671928269 4.04410883579799 ENST00000562132 84706 GPT2 protein_coding
ENST00000523438.1 4527 61196 2673 20201281 1099616604 83.8364009491623 20.8200989021097 4.02670522091838 ENST00000523438 9172 MYOM2 protein_coding
ENST00000357980.4 13158 177908 981 20201281 1099616604 663.960074447618 164.924501897727 4.0258425328418 ENST00000357980 7168 TPM1 protein_coding
ENST00000559556.1 13158 177908 855 20201281 1099616604 761.806822260951 189.229165335287 4.0258425328418 ENST00000559556 7168 TPM1 protein_coding
ENST00000536985.1 240 3246 555 20201281 1099616604 21.4061886685519 5.31880714366573 4.02462207979188 ENST00000536985 5209 PFKFB3 protein_coding
ENST00000369317.4 10575 143548 1176 20201281 1099616604 445.137461271664 111.006532100656 4.0100114186797 ENST00000369317 10628 TXNIP protein_coding
ENST00000354546.5 956 12980 2022 20201281 1099616604 23.4044172101885 5.83784086421111 4.00908790674122 ENST00000354546 309 ANXA6 protein_coding
ENST00000356496.5 956 12980 2004 20201281 1099616604 23.6146365264476 5.89027656059624 4.00908790674122 ENST00000356496 309 ANXA6 protein_coding
ENST00000356287.3 38 517 5820 20201281 1099616604 0.323207702620103 0.0807841704073386 4.00087914489175 ENST00000356287 4624 MYH6 protein_coding
ENST00000405093.3 38 517 5820 20201281 1099616604 0.323207702620103 0.0807841704073386 4.00087914489175 ENST00000405093 4624 MYH6 protein_coding
ENST00000534208.1 16 218 366 20201281 1099616604 2.16401360856945 0.54166917190398 3.99508356911451 ENST00000534208 4722 NDUFS3 protein_coding
ENST00000262059.4 641 8746 2073 20201281 1099616604 15.3066382251581 3.8367975308462 3.98943079537019 ENST00000262059 57658 CALCOCO1 protein_coding
ENST00000550804.1 641 8759 2076 20201281 1099616604 15.2845188057576 3.83694777641094 3.98350973128299 ENST00000550804 57658 CALCOCO1 protein_coding
ENST00000430000.1 343 4698 488 20201281 1099616604 34.7932813002807 8.75491434497098 3.97414297037261 ENST00000430000 28969 BZW2 protein_coding
ENST00000366775.1 7219 99411 1479 20201281 1099616604 241.618374405689 61.1258595927748 3.95280125327265 ENST00000366775 56997 ADCK3 protein_coding
ENST00000262113.4 7741 106683 4398 20201281 1099616604 87.1290407554659 22.0596544816462 3.94970106299525 ENST00000262113 9172 MYOM2 protein_coding
ENST00000423550.1 10 138 562 20201281 1099616604 0.880815147616125 0.223306560241325 3.94442127747719 ENST00000423550 22982 DIP2C protein_coding
ENST00000389805.4 3393 46832 1323 20201281 1099616604 126.953624888448 32.1915265592177 3.9436969431975 ENST00000389805 8878 SQSTM1 protein_coding
ENST00000215909.5 682 9429 408 20201281 1099616604 82.745674764436 21.016683481843 3.93714235816145 ENST00000215909 3956 LGALS1 protein_coding
ENST00000287490.4 1809 25037 294 20201281 1099616604 304.58767562759 77.4450509712185 3.93295209710413 ENST00000287490 1339 COX6A2 protein_coding
ENST00000456506.1 112 1554 177 20201281 1099616604 31.3231800291239 7.984292875364 3.92310008138272 ENST00000456506 29995 LMCD1 nonsense_mediated_decay
ENST00000507886.1 88 1221 186 20201281 1099616604 23.4202117959694 5.96982266833091 3.92310008138272 ENST00000507886 3313 HSPA9 protein_coding
ENST00000475881.1 5 70 186 20201281 1099616604 1.33069385204372 0.342250275825687 3.88807240208466 ENST00000475881 5209 PFKFB3 nonsense_mediated_decay
ENST00000528900.1 28 392 774 20201281 1099616604 1.79076319933945 0.46057866576232 3.88807240208466 ENST00000528900 5962 RDX protein_coding
ENST00000563239.1 1 14 96 20201281 1099616604 0.51564386766694 0.132621981882454 3.88807240208466 ENST00000563239 197131 UBR1 nonsense_mediated_decay
ENST00000565910.1 17 238 141 20201281 1099616604 5.96830348959181 1.53502889668202 3.88807240208466 ENST00000565910 2108 ETFA nonsense_mediated_decay
ENST00000585948.1 1 14 253 20201281 1099616604 0.195659333185874 0.0503229654573738 3.88807240208466 ENST00000585948 10449 ACAA2 protein_coding
ENST00000586100.1 1 14 218 20201281 1099616604 0.227072528880854 0.0584023406454842 3.88807240208466 ENST00000586100 10449 ACAA2 protein_coding
ENST00000433570.4 507 7108 1293 20201281 1099616604 19.4102229907852 4.99928165579307 3.88260240714644 ENST00000433570 6566 SLC16A1 protein_coding
ENST00000523714.1 895 12598 1926 20201281 1099616604 23.0031781463881 5.94845296931074 3.86708582299736 ENST00000523714 309 ANXA6 protein_coding
ENST00000526496.1 28 395 453 20201281 1099616604 3.0597146054939 0.792971547300954 3.85854273827136 ENST00000526496 9793 CKAP5 protein_coding
ENST00000530085.1 27 381 762 20201281 1099616604 1.75400118765447 0.454703937882699 3.85745765876116 ENST00000530085 5962 RDX protein_coding
ENST00000564732.1 3407 48103 386 20201281 1099616604 436.924018356377 113.329655564619 3.85533703583215 ENST00000564732 487 ATP2A1 nonsense_mediated_decay
ENST00000005178.5 2912 41169 1236 20201281 1099616604 116.625626613292 30.2907870852635 3.85020126037036 ENST00000005178 5166 PDK4 protein_coding
ENST00000340535.7 42 595 2358 20201281 1099616604 0.881711651583164 0.229473149313152 3.84233037382484 ENST00000340535 375056 MIA3 protein_coding
ENST00000454824.1 166 2355 511 20201281 1099616604 16.0808232390222 4.19110674643348 3.83689183118673 ENST00000454824 4691 NCL protein_coding
ENST00000244669.2 3210 45553 675 20201281 1099616604 235.40861371888 61.3722325403572 3.83575118542543 ENST00000244669 10930 APOBEC2 protein_coding
ENST00000450186.1 195 2770 976 20201281 1099616604 9.89021844541508 2.58100390970302 3.83192695223506 ENST00000450186 9531 BAG3 protein_coding
ENST00000403994.3 13217 187799 855 20201281 1099616604 765.222736724653 199.74957855072 3.83091039428826 ENST00000403994 7168 TPM1 protein_coding
ENST00000544085.1 208 2964 2550 20201281 1099616604 4.0377948037543 1.05705291912496 3.81986060555686 ENST00000544085 4299 AFF1 protein_coding
ENST00000587521.1 97 1389 331 20201281 1099616604 14.5065730988355 3.81621613123304 3.80129756805685 ENST00000587521 2821 GPI protein_coding
ENST00000429288.1 197 2821 646 20201281 1099616604 15.0957535995622 3.97126875779286 3.80124200104555 ENST00000429288 6566 SLC16A1 protein_coding
ENST00000586650.1 6 86 127 20201281 1099616604 2.33866825020596 0.615819506423812 3.79765211366408 ENST00000586650 4077 NBR1 protein_coding
ENST00000528314.1 187 2686 158 20201281 1099616604 58.587586787069 15.4599338880118 3.78964018937365 ENST00000528314 4723 NDUFV1 protein_coding
ENST00000262746.1 292 4209 600 20201281 1099616604 24.0908814973994 6.37949624849426 3.77629840335521 ENST00000262746 5052 PRDX1 protein_coding
ENST00000319248.8 292 4209 600 20201281 1099616604 24.0908814973994 6.37949624849426 3.77629840335521 ENST00000319248 5052 PRDX1 protein_coding
ENST00000419011.2 12 173 456 20201281 1099616604 1.30267924463227 0.345016584446083 3.77570036734233 ENST00000419011 10724 MGEA5 protein_coding
ENST00000527906.1 9 130 138 20201281 1099616604 3.22837899756693 0.856688578619577 3.76843940509744 ENST00000527906 5702 PSMC3 nonsense_mediated_decay
ENST00000458229.1 567 8203 1369 20201281 1099616604 20.5022111065353 5.44914010584628 3.76246723488334 ENST00000458229 6566 SLC16A1 protein_coding
ENST00000444548.1 93 1346 400 20201281 1099616604 11.5091711263261 3.06015750195056 3.76097345283375 ENST00000444548 4705 NDUFA10 protein_coding
ENST00000455339.1 6 87 483 20201281 1099616604 0.614929332869891 0.163806387560227 3.75400093994381 ENST00000455339 2475 MTOR protein_coding
ENST00000419490.1 38 552 120 20201281 1099616604 15.675573577075 4.18327622852083 3.74720021360333 ENST00000419490 50809 HP1BP3 protein_coding
ENST00000376925.3 1339 19456 441 20201281 1099616604 150.301417971381 40.1211783013414 3.74618653626023 ENST00000376925 1471 CST3 protein_coding
ENST00000398409.1 1339 19456 441 20201281 1099616604 150.301417971381 40.1211783013414 3.74618653626023 ENST00000398409 1471 CST3 protein_coding
ENST00000398411.1 1339 19456 441 20201281 1099616604 150.301417971381 40.1211783013414 3.74618653626023 ENST00000398411 1471 CST3 protein_coding
ENST00000480679.1 172 2502 114 20201281 1099616604 74.6869433589168 19.95910969443 3.74199773949634 ENST00000480679 7360 UGP2 protein_coding
ENST00000483108.1 172 2502 147 20201281 1099616604 57.9204866865069 15.4784932324151 3.74199773949634 ENST00000483108 7360 UGP2 nonsense_mediated_decay
ENST00000493222.1 172 2502 147 20201281 1099616604 57.9204866865069 15.4784932324151 3.74199773949634 ENST00000493222 7360 UGP2 nonsense_mediated_decay
ENST00000466642.1 172 2502 159 20201281 1099616604 53.5491292007328 14.310305063931 3.74199773949634 ENST00000466642 7360 UGP2 nonsense_mediated_decay
ENST00000487042.1 172 2502 159 20201281 1099616604 53.5491292007328 14.310305063931 3.74199773949634 ENST00000487042 7360 UGP2 nonsense_mediated_decay
ENST00000487640.1 172 2502 159 20201281 1099616604 53.5491292007328 14.310305063931 3.74199773949634 ENST00000487640 7360 UGP2 nonsense_mediated_decay
ENST00000525997.1 50 728 650 20201281 1099616604 3.80783163815586 1.01853682085724 3.73853115585063 ENST00000525997 9698 PUM1 protein_coding
ENST00000440288.2 464 6757 318 20201281 1099616604 72.2290579916861 19.3234874734176 3.73788934792688 ENST00000440288 6450 SH3BGR protein_coding
ENST00000425206.1 37 543 391 20201281 1099616604 4.68431462392064 1.26293728015501 3.70906354379347 ENST00000425206 5701 PSMC2 protein_coding
ENST00000457587.1 37 543 391 20201281 1099616604 4.68431462392064 1.26293728015501 3.70906354379347 ENST00000457587 5701 PSMC2 protein_coding
ENST00000361029.4 1174 17234 455 20201281 1099616604 127.725552662714 34.445572155914 3.70803980507505 ENST00000361029 10345 TRDN protein_coding
ENST00000436868.1 345 5068 513 20201281 1099616604 33.2906918072691 8.98416981360435 3.70548336662764 ENST00000436868 28969 BZW2 nonsense_mediated_decay
ENST00000404121.2 324 4766 6228 20201281 1099616604 2.57523873794356 0.695927735372171 3.70043986904238 ENST00000404121 9612 NCOR2 protein_coding
ENST00000368640.4 14 206 536 20201281 1099616604 1.29295775773203 0.349511235835209 3.69933102334268 ENST00000368640 3910 LAMA4 protein_coding
ENST00000568615.2 134 1975 534 20201281 1099616604 12.4218028345834 3.36344673152932 3.69317662091687 ENST00000568615 5713 PSMD7 protein_coding
ENST00000557901.1 821 12216 156 20201281 1099616604 260.519147910497 71.2136321176288 3.65827637439105 ENST00000557901 567 B2M nonsense_mediated_decay
ENST00000539739.1 78 1163 910 20201281 1099616604 4.24301239680225 1.16224325221446 3.65070942654896 ENST00000539739 1642 DDB1 protein_coding
ENST00000441701.1 903 13502 426 20201281 1099616604 104.92989577538 28.8235331891652 3.640424478385 ENST00000441701 29765 TMOD4 protein_coding
ENST00000558447.1 23 344 694 20201281 1099616604 1.64054994208732 0.450772779918295 3.63941660892808 ENST00000558447 7082 TJP1 protein_coding
ENST00000284602.1 367 5493 225 20201281 1099616604 80.7429544250739 22.2016776070192 3.63679519423102 ENST00000284602 5506 PPP1R3A nonsense_mediated_decay
ENST00000461744.1 604 9043 1368 20201281 1099616604 21.8560628821636 6.01153174016556 3.63568950923674 ENST00000461744 5209 PFKFB3 nonsense_mediated_decay
ENST00000467491.1 604 9043 1368 20201281 1099616604 21.8560628821636 6.01153174016556 3.63568950923674 ENST00000467491 5209 PFKFB3 nonsense_mediated_decay
ENST00000477914.1 604 9043 1368 20201281 1099616604 21.8560628821636 6.01153174016556 3.63568950923674 ENST00000477914 5209 PFKFB3 nonsense_mediated_decay
ENST00000490474.1 604 9043 1368 20201281 1099616604 21.8560628821636 6.01153174016556 3.63568950923674 ENST00000490474 5209 PFKFB3 nonsense_mediated_decay
ENST00000453615.1 5 75 254 20201281 1099616604 0.974445104252485 0.268525947568523 3.62886757527901 ENST00000453615 5710 PSMD4 protein_coding
ENST00000584969.1 1247 18727 1416 20201281 1099616604 43.593756134283 12.0271760518775 3.62460447458717 ENST00000584969 84940 CORO6 protein_coding
ENST00000580212.1 1247 18729 1299 20201281 1099616604 47.5202145389875 13.1118553542803 3.62421741660494 ENST00000580212 84940 CORO6 protein_coding
ENST00000445145.2 1247 18729 1419 20201281 1099616604 43.5015917449927 12.0030303771742 3.62421741660494 ENST00000445145 84940 CORO6 protein_coding
ENST00000377811.3 693 10409 462 20201281 1099616604 74.2527169440393 20.4892350191386 3.62398678499619 ENST00000377811 54539 NDUFB11 protein_coding
ENST00000358901.6 2314 34822 2421 20201281 1099616604 47.3139989008694 13.0802978314344 3.6171958399269 ENST00000358901 7415 VCP protein_coding
ENST00000589154.1 2094 31512 211 20201281 1099616604 491.264421108431 135.816402754119 3.61712143118538 ENST00000589154 1346 COX7A1 protein_coding
ENST00000276062.8 693 10467 492 20201281 1099616604 69.7251122523296 19.3470980399114 3.60390545954193 ENST00000276062 54539 NDUFB11 protein_coding
ENST00000360521.2 607 9205 1545 20201281 1099616604 19.4482844379857 5.41818737632394 3.58944478793215 ENST00000360521 5209 PFKFB3 protein_coding
ENST00000317350.4 606 9199 1542 20201281 1099616604 19.4540192252866 5.42519004485466 3.58586870956476 ENST00000317350 5209 PFKFB3 protein_coding
ENST00000379782.3 606 9199 1581 20201281 1099616604 18.9741288079645 5.29136182742941 3.58586870956476 ENST00000379782 5209 PFKFB3 protein_coding
ENST00000379785.1 606 9199 1581 20201281 1099616604 18.9741288079645 5.29136182742941 3.58586870956476 ENST00000379785 5209 PFKFB3 protein_coding
ENST00000375481.1 890 13553 1314 20201281 1099616604 33.5286240893937 9.37991243550109 3.57451354902788 ENST00000375481 11240 PADI2 protein_coding
ENST00000471112.1 168 2560 171 20201281 1099616604 48.6333584662714 13.6145272629206 3.57216651941528 ENST00000471112 4711 NDUFB5 protein_coding
ENST00000484142.1 172 2630 147 20201281 1099616604 57.9204866865069 16.2703585936258 3.559877697422 ENST00000484142 7360 UGP2 protein_coding
ENST00000379775.4 607 9364 1563 20201281 1099616604 19.2243118724811 5.44830156664567 3.52849629142625 ENST00000379775 5209 PFKFB3 protein_coding
ENST00000540379.1 195 3015 744 20201281 1099616604 12.9742650574262 3.68530207719445 3.5205431700468 ENST00000540379 5713 PSMD7 protein_coding
ENST00000526876.2 14 217 570 20201281 1099616604 1.21583396165678 0.3462131737563 3.51180733091517 ENST00000526876 9793 CKAP5 protein_coding
ENST00000358278.3 10909 169203 855 20201281 1099616604 631.596794653041 179.970223161558 3.50945163904175 ENST00000358278 7168 TPM1 protein_coding
ENST00000567958.1 134 2083 597 20201281 1099616604 11.1109593193761 3.17302613939585 3.50169170730236 ENST00000567958 5713 PSMD7 protein_coding
ENST00000417652.1 151 2351 498 20201281 1099616604 15.0095853528112 4.29320866651496 3.49612295108761 ENST00000417652 4691 NCL protein_coding
ENST00000560970.1 11732 182803 797 20201281 1099616604 728.676599905872 208.585304784871 3.49342251438762 ENST00000560970 7168 TPM1 protein_coding
ENST00000366776.1 7738 120620 1719 20201281 1099616604 222.830142995143 63.8119708986749 3.49198026415715 ENST00000366776 56997 ADCK3 protein_coding
ENST00000539426.1 44 687 496 20201281 1099616604 4.39128971174426 1.2596032472799 3.48624832559556 ENST00000539426 1642 DDB1 protein_coding
ENST00000579091.1 73 1140 94 20201281 1099616604 38.4428960064884 11.0289891316229 3.48562280257063 ENST00000579091 1655 DDX5 protein_coding
ENST00000497883.1 492 7691 525 20201281 1099616604 46.3902688717046 13.3223923285937 3.48212751339996 ENST00000497883 7360 UGP2 protein_coding
ENST00000541736.1 253 3959 1071 20201281 1099616604 11.6937051894441 3.3616673951029 3.47854317963724 ENST00000541736 5709 PSMD3 protein_coding
ENST00000510187.1 2402 37624 1137 20201281 1099616604 104.576385869002 30.0928424958639 3.47512488670271 ENST00000510187 8878 SQSTM1 protein_coding
ENST00000546087.1 1136 17865 531 20201281 1099616604 105.902180098467 30.5961802270223 3.46128762847772 ENST00000546087 6648 SOD2 protein_coding
ENST00000540698.2 137 2155 291 20201281 1099616604 23.3049764520811 6.73461846142416 3.46047464835191 ENST00000540698 1655 DDX5 nonsense_mediated_decay
ENST00000551790.1 4 63 264 20201281 1099616604 0.750027443879185 0.217017788534924 3.45606435740858 ENST00000551790 23344 ESYT1 protein_coding
ENST00000553144.1 1767 27868 141 20201281 1099616604 620.35248624169 179.740274339221 3.45138277173713 ENST00000553144 488 ATP2A2 protein_coding
ENST00000586425.1 90 1421 219 20201281 1099616604 20.3432101216546 5.90076982403027 3.44755188362186 ENST00000586425 2821 GPI nonsense_mediated_decay
ENST00000589640.1 90 1421 219 20201281 1099616604 20.3432101216546 5.90076982403027 3.44755188362186 ENST00000589640 2821 GPI nonsense_mediated_decay
ENST00000591204.1 90 1421 219 20201281 1099616604 20.3432101216546 5.90076982403027 3.44755188362186 ENST00000591204 2821 GPI nonsense_mediated_decay
ENST00000592144.1 90 1421 219 20201281 1099616604 20.3432101216546 5.90076982403027 3.44755188362186 ENST00000592144 2821 GPI nonsense_mediated_decay
ENST00000548345.1 1258 19867 468 20201281 1099616604 133.062561133335 38.6051415979298 3.44675749461494 ENST00000548345 5213 PFKM protein_coding
ENST00000446428.1 382 6044 352 20201281 1099616604 53.7207156678466 15.6149465941081 3.44033937894585 ENST00000446428 5260 PHKG1 protein_coding
ENST00000475462.1 492 7818 512 20201281 1099616604 47.5681467922752 13.8862319779959 3.42556187075456 ENST00000475462 7360 UGP2 protein_coding
ENST00000395494.2 81618 1302041 3048 20201281 1099616604 1325.53767531465 388.479770331186 3.41211506118996 ENST00000395494 488 ATP2A2 protein_coding
ENST00000345068.5 1277 20386 1419 20201281 1099616604 44.5481416666846 13.0649675513414 3.40973993939319 ENST00000345068 84940 CORO6 protein_coding
ENST00000388767.3 1277 20386 1419 20201281 1099616604 44.5481416666846 13.0649675513414 3.40973993939319 ENST00000388767 84940 CORO6 protein_coding
ENST00000366777.3 8327 133077 1944 20201281 1099616604 212.037851163586 62.2537406806748 3.4060258684087 ENST00000366777 56997 ADCK3 protein_coding
ENST00000366779.1 8327 133077 1944 20201281 1099616604 212.037851163586 62.2537406806748 3.4060258684087 ENST00000366779 56997 ADCK3 protein_coding
ENST00000353928.6 7585 121267 2244 20201281 1099616604 167.322298877165 49.1449041312132 3.40467240368253 ENST00000353928 270 AMPD1 protein_coding
ENST00000413758.1 333 5325 750 20201281 1099616604 21.9788042154356 6.45679591793432 3.40398000723355 ENST00000413758 1292 COL6A2 protein_coding
ENST00000377751.5 452 7229 993 20201281 1099616604 22.5325465315245 6.62045270282785 3.40347519164362 ENST00000377751 309 ANXA6 protein_coding
ENST00000489058.1 1 16 150 20201281 1099616604 0.330012075306842 0.097003506748309 3.40206335182407 ENST00000489058 3843 IPO5 protein_coding
ENST00000490369.1 1 16 192 20201281 1099616604 0.25782193383347 0.0757839896471164 3.40206335182407 ENST00000490369 3843 IPO5 nonsense_mediated_decay
ENST00000396251.1 1758 28134 3366 20201281 1099616604 25.8538871831296 7.60109363540811 3.40133781048225 ENST00000396251 165904 XIRP1 protein_coding
ENST00000369538.3 7607 122303 2331 20201281 1099616604 161.544521033407 47.7148483182048 3.38562369424472 ENST00000369538 270 AMPD1 protein_coding
ENST00000520113.2 7607 122303 2343 20201281 1099616604 160.71714832645 47.4704700937838 3.38562369424472 ENST00000520113 270 AMPD1 protein_coding
ENST00000536376.1 24371 392001 2610 20201281 1099616604 462.225533753048 136.5857458651 3.38414181381393 ENST00000536376 487 ATP2A1 protein_coding
ENST00000366778.1 7622 122619 1788 20201281 1099616604 211.019466274224 62.3661545405354 3.38355744119304 ENST00000366778 56997 ADCK3 protein_coding
ENST00000593092.1 174 2803 624 20201281 1099616604 13.803389688315 4.08504851886283 3.37900262985309 ENST00000593092 5566 PRKACA protein_coding
ENST00000544551.1 35 564 1344 20201281 1099616604 1.28910966916735 0.381626519294408 3.37793524294589 ENST00000544551 5962 RDX protein_coding
ENST00000549003.1 962 15515 350 20201281 1099616604 136.059264190792 40.3127519785718 3.37509243385602 ENST00000549003 5213 PFKM protein_coding
ENST00000325888.8 34468 558640 8178 20201281 1099616604 208.636394198023 62.1217431789657 3.35850836633745 ENST00000325888 2318 FLNC protein_coding
ENST00000346177.6 34468 558640 8079 20201281 1099616604 211.193022868106 62.8829825123879 3.35850836633745 ENST00000346177 2318 FLNC protein_coding
ENST00000521732.1 14 227 562 20201281 1099616604 1.23314120666258 0.36732310996218 3.35710216215239 ENST00000521732 3910 LAMA4 protein_coding
ENST00000530638.1 415 6742 433 20201281 1099616604 47.4439992791013 14.159879673003 3.35059339307503 ENST00000530638 4723 NDUFV1 protein_coding
ENST00000506765.1 336 5460 351 20201281 1099616604 47.3863492748285 14.1463447341284 3.34972391564217 ENST00000506765 4724 NDUFS4 protein_coding
ENST00000371081.1 228 3708 264 20201281 1099616604 42.7515643011136 12.7730469823413 3.34701378302433 ENST00000371081 2778 GNAS protein_coding
ENST00000468401.1 13 212 85 20201281 1099616604 7.57086525703931 2.26817023132076 3.33787347726136 ENST00000468401 26959 HBP1 protein_coding
ENST00000256854.5 268 4371 1647 20201281 1099616604 8.05493954300852 2.41349230417156 3.33746228611797 ENST00000256854 4677 NARS protein_coding
ENST00000288398.6 10968 178952 855 20201281 1099616604 635.012709116744 190.339600215169 3.33620911465032 ENST00000288398 7168 TPM1 protein_coding
ENST00000512238.1 142 2317 295 20201281 1099616604 23.827990522155 7.14270524796076 3.33598961387324 ENST00000512238 5164 PDK2 protein_coding
ENST00000308664.6 81648 1334113 2994 20201281 1099616604 1349.94117858983 405.228079278892 3.33131203788263 ENST00000308664 488 ATP2A2 protein_coding
ENST00000539276.2 81647 1334991 3129 20201281 1099616604 1291.68245026739 387.999785706591 3.3290803187303 ENST00000539276 488 ATP2A2 protein_coding
